,주문자ID,17년1분기,17년2분기,17년3분기,17년4분기,18년1분기,18년2분기,18년3분기,18년4분기,19년1분기,19년2분기
283,20371974@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
284,20373840@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
285,20452582@n,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
286,20478006@n,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
287,20549653@n,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
288,20571993@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
289,20638847@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
290,20708286@n,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
291,20754614@n,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
292,20799169@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
293,2094005@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
294,21013121@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
295,21067862@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0
296,21131213@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
297,21133407@n,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
298,21242084@n,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
299,21266583@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0
300,21272456@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
301,21283584@n,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
302,21448642@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
303,21456663@n,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
304,21497179@n,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0
305,21527884@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
306,21640514@n,0.0,0.0,0.0,2.0,5.0,5.0,4.0,5.0,0.0,0.0
307,21766772@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
308,21774075@n,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,2178453@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
310,21844769@n,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
311,22054220@n,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
312,2208459@n,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0
313,22100861@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0
314,22274940@n,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
315,2234068@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
316,22348885@n,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,22395916@n,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
318,22496176@n,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,22508373@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
320,22524047@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
321,22571771@n,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
322,22645266@n,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
323,2271552697@g,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
324,23022046@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0
325,23030579@n,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0
326,23101990@n,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,4.0,5.0
327,23255580@n,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
328,23258478@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
329,23289197@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
330,23413512@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
331,23418630@n,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
332,23452818@n,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0
333,23503202@n,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
334,23533593@n,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0
335,23559474@n,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
336,23844710@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
337,24051239@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0
338,24309879@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
339,24325475@n,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
340,24328443@n,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
341,251423325601003@f,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
342,25236769@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
343,25345637@n,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
344,25420751@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
345,25430559@n,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
346,26059106@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
347,26066479@n,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
348,26138629@n,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
349,26192644@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
350,26517999@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
351,2657161@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0
352,26606530@n,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
353,26627786@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
354,26636867@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
355,26694199@n,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
356,26778142@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0
357,26791359@n,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
358,2699217771@g,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0
359,27242547@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
360,27262398@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
361,27355719@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
362,27356432@n,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,27395687@n,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
364,27664763@n,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0
365,27728805@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
366,27757662@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
367,27824434@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
368,27841241@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
369,27880841@n,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
370,27885548@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
371,27911785@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
372,27961464@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
373,2799021015@g,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
374,27991824@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
375,27996447@n,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
376,28023986@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
377,28044895@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
378,28222224@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
379,28267472@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
380,28298793@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
381,28356238@n,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
382,28459323@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
383,28508849@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
384,28566606@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0
385,28601926@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
386,28659029@n,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
387,28810831@n,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
388,28953619@n,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
389,29011475@n,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
390,29016364@n,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0
391,29056602@n,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
392,29466127@n,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
393,29496718@n,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
394,29522193@n,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0
395,29841048@n,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
396,29885965@n,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,1.0,3.0
397,29905731@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
398,30089224@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
399,30110316@n,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,30304280@n,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,30346424@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
402,30436850@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
403,30493021@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
404,30766008@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
405,30988933@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
406,31026850@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
407,31373304@n,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
408,31386708@n,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
409,31413979@n,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0
410,31422855@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
411,31446963@n,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0
412,31524687@n,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
413,31573460@n,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
414,31739713@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
415,31823359@n,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,31853140@n,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0
417,31866004@n,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
418,32324563@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
419,32348330@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
420,32412368@n,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
421,32442284@n,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
422,32516229@n,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
423,32606516@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
424,32610316@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
425,32932995@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
426,32935164@n,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
427,33009389@n,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
428,33059345@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
429,33146837@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
430,33260105@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
431,33292347@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
432,33441557@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
433,33507452@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
434,33709872@n,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0
435,33742305@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
436,33757995@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
437,338230334@g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
438,33882810@n,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
439,33918386@n,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
440,33999133@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
441,34044092@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
442,34074828@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
443,34109859@n,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
444,34392676@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
445,34394566@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
446,34501268@n,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
447,34593630@n,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
448,35071896@n,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
449,35178472@n,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0
450,35216618@n,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
451,35269904@n,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
452,35348294@n,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
453,35422395@n,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0
454,35461702@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
455,35471124@n,0.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,0.0,0.0
456,35701489@n,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
457,35725362@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
458,35819532@n,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
459,35908502@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
460,35921153@n,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
461,36084622@n,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
462,36182971@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
463,36206021@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
464,36553278@n,0.0,0.0,0.0,0.0,4.0,4.0,5.0,5.0,4.0,3.0
465,36613291@n,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
466,36665931@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
467,36688399@n,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
468,3677659@n,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,36823075@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
470,36842945@n,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
471,3689638@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
472,37069659@n,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
473,37162097@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
474,37219605@n,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
475,37333478@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
476,3763470329@g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
477,37885544@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
478,37937963@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
479,37950414@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
480,38082086@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
481,38101482@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
482,38159390@n,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
483,38186506@n,0.0,0.0,0.0,5.0,4.0,0.0,4.0,2.0,1.0,0.0
484,38296887@n,0.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0
485,38308162@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
486,38391977@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
487,38495903@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
488,38496287@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
489,38497211@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
490,38726689@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
491,38843861@n,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0
492,38849329@n,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
493,39080330@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
494,39099980@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
495,39269920@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
496,3931530@n,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
497,39397803@n,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,1.0
498,39444044@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
499,3947025@n,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,0.0,0.0
500,39480208@n,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,39481631@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
502,39618168@n,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
503,39702143@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
504,39723561@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
505,39768741@n,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
506,39782363@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
507,39834799@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0
508,39927290@n,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
509,39950749@n,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0
510,39995955@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
511,4002134@n,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
512,4003105@n,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
513,40041510@n,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0
514,40171934@n,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,40302026@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
516,40562313@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
517,40588813@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
518,40603675@n,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0
519,40648393@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
520,40719252@n,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,4.0
521,40764722@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
522,40794022@n,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
523,40800836@n,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
524,40847704@n,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
525,40914620@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
526,40950692@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
527,41019075@n,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0
528,41039885@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
529,41080646@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
530,41201175@n,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
531,41283655@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
532,41341740@n,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
533,41462566@n,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
534,41484162@n,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
535,41484517@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
536,41686987@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
537,41869019@n,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
538,41886130@n,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
539,41896913@n,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
540,4193960@n,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
541,41970519@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
542,42078672@n,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
543,42104878@n,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,42109135@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
545,42110592@n,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,5.0,5.0
546,42299099@n,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0
547,4231640088@g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
548,42406456@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
549,42560441@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
550,42605452@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
551,42834715@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
552,42978590@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
553,43056905@n,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
554,43083231@n,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
555,43329246@n,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
556,43372228@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
557,43395112@n,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0
558,4346273@n,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
559,43529410@n,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,43899750@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
561,44064303@n,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
562,44092007@n,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
563,44279617@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
564,4436463@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
565,44431031@n,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,44435012@n,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
567,44519760@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
568,44596724@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0
569,44668767@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
570,44690382@n,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
571,44754863@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
572,44907709@n,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
