주문자ID,17년1분기,17년2분기,17년3분기,17년4분기,18년1분기,18년2분기,18년3분기,18년4분기,19년1분기,19년2분기
20373840@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103300.0
20452582@n,0.0,0.0,0.0,0.0,0.0,0.0,307350.0,0.0,0.0,0.0
20478006@n,0.0,0.0,0.0,0.0,0.0,0.0,611200.0,0.0,0.0,0.0
20549653@n,0.0,0.0,0.0,0.0,91350.0,0.0,0.0,0.0,0.0,0.0
20571993@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459790.0,558650.0
20638847@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78870.0,78870.0,0.0
20708286@n,0.0,0.0,0.0,0.0,0.0,72600.0,0.0,0.0,0.0,0.0
20754614@n,0.0,0.0,0.0,0.0,1355800.0,3608170.0,3005500.0,1970300.0,1036520.0,764310.0
20799169@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49700.0,49700.0
2094005@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166430.0,0.0,0.0
21013121@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774030.0
21067862@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140750.0,315760.0,153250.0
21131213@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142440.0,0.0
21133407@n,0.0,0.0,0.0,53900.0,0.0,0.0,0.0,0.0,0.0,0.0
21242084@n,0.0,0.0,0.0,0.0,36340.0,0.0,0.0,0.0,0.0,0.0
21266583@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371470.0,299090.0,0.0
21272456@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27200.0
21283584@n,0.0,0.0,0.0,0.0,0.0,0.0,362480.0,0.0,0.0,0.0
21448642@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60720.0
21456663@n,0.0,0.0,0.0,0.0,0.0,0.0,102380.0,0.0,0.0,0.0
21497179@n,0.0,0.0,0.0,0.0,0.0,73850.0,184180.0,142070.0,142900.0,0.0
21527884@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110880.0,0.0,0.0
21640514@n,0.0,0.0,0.0,93500.0,995500.0,1436830.0,203800.0,647900.0,0.0,0.0
21766772@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285130.0,0.0
21774075@n,0.0,73000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2178453@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310750.0,0.0,0.0
21844769@n,0.0,0.0,0.0,0.0,107800.0,61970.0,0.0,0.0,0.0,0.0
22054220@n,0.0,0.0,0.0,0.0,0.0,91820.0,0.0,0.0,0.0,0.0
2208459@n,0.0,0.0,0.0,0.0,0.0,0.0,601260.0,0.0,185790.0,0.0
22100861@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197890.0,207240.0,0.0
22274940@n,0.0,0.0,0.0,0.0,0.0,0.0,228100.0,0.0,0.0,0.0
2234068@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375410.0,282690.0
22348885@n,0.0,94000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22395916@n,0.0,0.0,0.0,0.0,0.0,0.0,505340.0,0.0,0.0,0.0
22496176@n,0.0,75520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22508373@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118470.0,0.0,0.0
22524047@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63070.0
22571771@n,0.0,0.0,0.0,75070.0,0.0,0.0,0.0,0.0,0.0,0.0
22645266@n,0.0,0.0,0.0,0.0,0.0,0.0,86790.0,0.0,0.0,74600.0
2271552697@g,0.0,0.0,0.0,96850.0,0.0,0.0,0.0,0.0,0.0,0.0
23022046@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456350.0,133980.0,0.0
23030579@n,0.0,0.0,0.0,0.0,0.0,85400.0,153310.0,0.0,0.0,0.0
23101990@n,0.0,0.0,0.0,0.0,0.0,393170.0,484580.0,248490.0,389330.0,406250.0
23255580@n,0.0,0.0,0.0,0.0,0.0,72600.0,0.0,0.0,0.0,0.0
23258478@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156420.0,295640.0,210000.0
23289197@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177870.0,0.0,151170.0
23413512@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94710.0,0.0,0.0
23418630@n,0.0,0.0,0.0,0.0,0.0,27210.0,0.0,0.0,0.0,0.0
23452818@n,0.0,0.0,0.0,0.0,0.0,123940.0,351800.0,0.0,0.0,0.0
23503202@n,0.0,0.0,0.0,0.0,0.0,0.0,144540.0,0.0,0.0,0.0
23533593@n,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,407160.0,765480.0,413820.0
23559474@n,0.0,0.0,0.0,0.0,0.0,0.0,94130.0,0.0,0.0,0.0
23844710@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49700.0,0.0
24051239@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380920.0,1557795.0
24309879@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37380.0
24325475@n,0.0,0.0,0.0,0.0,67100.0,0.0,0.0,0.0,0.0,0.0
24328443@n,0.0,0.0,0.0,0.0,0.0,131200.0,0.0,0.0,0.0,0.0
251423325601003@f,0.0,0.0,0.0,0.0,0.0,147760.0,0.0,0.0,0.0,0.0
25236769@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173580.0,0.0,0.0
25345637@n,0.0,0.0,0.0,0.0,0.0,0.0,104480.0,0.0,0.0,0.0
25420751@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70620.0,0.0
25430559@n,0.0,0.0,0.0,0.0,0.0,380400.0,0.0,0.0,0.0,0.0
26059106@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77000.0
26066479@n,0.0,0.0,0.0,0.0,78650.0,0.0,0.0,0.0,0.0,0.0
26138629@n,0.0,0.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,0.0
26192644@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189920.0,0.0
26517999@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388200.0
2657161@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56760.0,236500.0,198340.0
26606530@n,0.0,0.0,0.0,0.0,0.0,0.0,108000.0,0.0,0.0,0.0
26627786@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107910.0,0.0,0.0
26636867@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191570.0,0.0
26694199@n,0.0,0.0,0.0,0.0,50600.0,0.0,0.0,0.0,0.0,0.0
26778142@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239910.0,649680.0,0.0
26791359@n,0.0,0.0,0.0,0.0,0.0,0.0,78870.0,58410.0,0.0,112770.0
2699217771@g,0.0,0.0,0.0,0.0,0.0,52950.0,0.0,292140.0,0.0,0.0
27242547@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324150.0,106350.0
27262398@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68970.0
27355719@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207600.0
27356432@n,0.0,342700.0,107200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27395687@n,0.0,0.0,0.0,0.0,0.0,0.0,60540.0,0.0,0.0,0.0
27664763@n,0.0,0.0,0.0,0.0,70400.0,52000.0,0.0,70620.0,224890.0,64070.0
27728805@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230830.0,232970.0
27757662@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87120.0,0.0,0.0
27824434@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439090.0,419170.0
27841241@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91620.0
27880841@n,0.0,0.0,0.0,0.0,0.0,66000.0,0.0,0.0,0.0,0.0
27885548@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149490.0,0.0,0.0
27911785@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107210.0
27961464@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93720.0
2799021015@g,0.0,0.0,0.0,0.0,0.0,0.0,655200.0,0.0,0.0,0.0
27991824@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94710.0,76710.0
27996447@n,0.0,0.0,0.0,0.0,0.0,123940.0,104600.0,0.0,0.0,0.0
28023986@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520100.0
28044895@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210640.0,274860.0
28222224@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98600.0
28267472@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270930.0,0.0
28298793@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176720.0,0.0
28356238@n,0.0,0.0,0.0,0.0,0.0,105350.0,0.0,0.0,0.0,0.0
28459323@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78870.0,0.0
28508849@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130870.0
28566606@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932100.0,782850.0,226810.0
28601926@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68970.0,0.0
28659029@n,0.0,0.0,0.0,0.0,0.0,0.0,71650.0,0.0,0.0,0.0
28810831@n,0.0,0.0,0.0,81620.0,0.0,0.0,0.0,0.0,0.0,0.0
28953619@n,0.0,0.0,0.0,0.0,0.0,0.0,43030.0,0.0,0.0,0.0
29011475@n,0.0,0.0,0.0,0.0,0.0,0.0,445580.0,0.0,0.0,0.0
29016364@n,0.0,0.0,0.0,0.0,0.0,107900.0,0.0,132500.0,132500.0,0.0
29056602@n,0.0,0.0,0.0,0.0,50570.0,54600.0,54600.0,0.0,0.0,0.0
29466127@n,0.0,0.0,0.0,0.0,0.0,0.0,96900.0,0.0,0.0,0.0
29496718@n,0.0,0.0,0.0,0.0,0.0,99300.0,0.0,0.0,0.0,0.0
29522193@n,0.0,0.0,0.0,81620.0,203500.0,334300.0,0.0,0.0,0.0,0.0
29841048@n,0.0,0.0,0.0,0.0,0.0,0.0,60540.0,0.0,0.0,0.0
29885965@n,0.0,0.0,0.0,0.0,0.0,121080.0,60540.0,510510.0,48500.0,158470.0
29905731@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305870.0,65470.0
30089224@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74600.0
30110316@n,0.0,74930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30304280@n,110500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30346424@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174200.0
30436850@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185480.0
30493021@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237570.0
30766008@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126190.0,0.0
30988933@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158520.0
31026850@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124250.0,0.0,0.0
31373304@n,0.0,0.0,0.0,0.0,0.0,0.0,56760.0,0.0,0.0,0.0
31386708@n,0.0,0.0,0.0,0.0,0.0,0.0,57900.0,0.0,0.0,0.0
31413979@n,0.0,0.0,0.0,0.0,222900.0,0.0,164200.0,0.0,78870.0,0.0
31422855@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74120.0,32220.0
31446963@n,0.0,0.0,0.0,0.0,0.0,145340.0,71490.0,130680.0,0.0,0.0
31524687@n,0.0,0.0,0.0,0.0,0.0,61970.0,0.0,0.0,0.0,0.0
31573460@n,0.0,0.0,0.0,0.0,0.0,94020.0,0.0,0.0,0.0,0.0
31739713@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019160.0,2049840.0,778560.0
31823359@n,0.0,302700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31853140@n,0.0,0.0,0.0,0.0,0.0,0.0,83820.0,251460.0,158440.0,74620.0
31866004@n,0.0,0.0,0.0,0.0,0.0,0.0,103500.0,0.0,0.0,0.0
32324563@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53790.0,0.0,0.0
32348330@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143720.0,0.0,331710.0
32412368@n,0.0,0.0,0.0,0.0,0.0,61970.0,0.0,0.0,0.0,0.0
32442284@n,0.0,0.0,0.0,0.0,0.0,66850.0,0.0,0.0,0.0,0.0
32516229@n,0.0,0.0,0.0,0.0,128000.0,0.0,0.0,0.0,0.0,0.0
32606516@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107210.0
32610316@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170970.0,170970.0
32932995@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48600.0,97200.0
32935164@n,0.0,0.0,0.0,0.0,129800.0,0.0,0.0,0.0,0.0,0.0
33009389@n,0.0,0.0,0.0,0.0,0.0,201720.0,0.0,0.0,0.0,0.0
33059345@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137940.0
33146837@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52400.0
33260105@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88770.0,0.0,0.0
33292347@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195690.0,0.0
33441557@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973595.0,973595.0
33507452@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76400.0,0.0
33709872@n,0.0,0.0,0.0,0.0,209900.0,345160.0,355680.0,227040.0,97000.0,242500.0
33742305@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115650.0
33757995@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96000.0,0.0
338230334@g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138270.0,0.0,0.0
33882810@n,0.0,0.0,0.0,0.0,453390.0,0.0,0.0,0.0,0.0,0.0
33918386@n,0.0,0.0,0.0,0.0,0.0,146500.0,146500.0,0.0,0.0,0.0
33999133@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299490.0,121800.0
34044092@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76100.0
34074828@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571350.0,0.0,0.0
34109859@n,0.0,0.0,0.0,0.0,56100.0,0.0,0.0,0.0,0.0,0.0
34392676@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346110.0
34394566@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268430.0
34501268@n,0.0,0.0,0.0,0.0,0.0,72600.0,0.0,0.0,0.0,0.0
34593630@n,0.0,0.0,0.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0
35071896@n,0.0,0.0,0.0,0.0,94600.0,0.0,0.0,0.0,0.0,0.0
35178472@n,0.0,0.0,0.0,0.0,0.0,0.0,451820.0,417570.0,152080.0,0.0
35216618@n,0.0,0.0,0.0,0.0,0.0,0.0,414850.0,0.0,0.0,0.0
35269904@n,0.0,0.0,0.0,0.0,0.0,151500.0,0.0,0.0,0.0,0.0
35348294@n,0.0,0.0,0.0,0.0,0.0,88520.0,0.0,0.0,0.0,0.0
35422395@n,0.0,0.0,0.0,0.0,0.0,211760.0,0.0,147850.0,0.0,0.0
35461702@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103300.0
35471124@n,0.0,0.0,0.0,0.0,163460.0,233100.0,0.0,226710.0,0.0,0.0
35701489@n,100800.0,0.0,0.0,0.0,53000.0,53000.0,0.0,0.0,0.0,0.0
35725362@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403880.0,0.0,0.0
35819532@n,0.0,0.0,0.0,0.0,0.0,103600.0,0.0,0.0,0.0,0.0
35908502@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544540.0,0.0
35921153@n,0.0,0.0,0.0,0.0,0.0,0.0,86870.0,0.0,0.0,0.0
36084622@n,0.0,0.0,0.0,0.0,51500.0,0.0,0.0,0.0,0.0,0.0
36182971@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61900.0
36206021@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110420.0
36553278@n,0.0,0.0,0.0,0.0,319600.0,259900.0,594020.0,554950.0,318910.0,135300.0
36613291@n,0.0,0.0,0.0,96850.0,0.0,0.0,0.0,0.0,0.0,0.0
36665931@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119020.0,0.0,0.0
36688399@n,0.0,0.0,0.0,0.0,0.0,54600.0,0.0,113520.0,0.0,0.0
3677659@n,0.0,164500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36823075@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74620.0
36842945@n,0.0,0.0,0.0,0.0,0.0,102400.0,0.0,0.0,0.0,0.0
3689638@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123370.0,0.0
37069659@n,0.0,0.0,0.0,0.0,0.0,0.0,208600.0,0.0,0.0,0.0
37162097@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70500.0
37219605@n,0.0,0.0,0.0,0.0,0.0,30840.0,0.0,0.0,0.0,0.0
37333478@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13910.0,0.0,0.0
3763470329@g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76400.0,0.0
37885544@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110880.0,0.0
37937963@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78870.0,0.0,63070.0
37950414@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259770.0,0.0,0.0
38082086@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48500.0,0.0
38101482@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494555.0,0.0,0.0
38159390@n,0.0,0.0,0.0,0.0,0.0,122300.0,0.0,0.0,0.0,45610.0
38186506@n,0.0,0.0,0.0,399850.0,372000.0,0.0,247880.0,116820.0,58410.0,0.0
38296887@n,0.0,0.0,0.0,521780.0,66000.0,169400.0,0.0,0.0,0.0,0.0
38308162@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81600.0,0.0,0.0
38391977@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97000.0
38495903@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39740.0
38496287@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98600.0
38497211@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142600.0
38726689@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64070.0,59670.0
38843861@n,0.0,0.0,0.0,0.0,0.0,0.0,436730.0,433630.0,804830.0,262940.0
38849329@n,0.0,0.0,0.0,0.0,0.0,68830.0,0.0,0.0,0.0,0.0
39080330@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106920.0,0.0
39099980@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125940.0,0.0
39269920@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87120.0,0.0,0.0
3931530@n,0.0,0.0,0.0,0.0,0.0,0.0,714440.0,290290.0,0.0,0.0
39397803@n,0.0,0.0,0.0,0.0,0.0,211060.0,156080.0,147840.0,78870.0,61470.0
39444044@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494160.0,0.0,0.0
3947025@n,0.0,0.0,0.0,0.0,0.0,381410.0,352890.0,423290.0,0.0,0.0
39480208@n,0.0,52200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39481631@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113780.0,64070.0
39618168@n,0.0,111470.0,0.0,0.0,0.0,0.0,0.0,178750.0,54550.0,35210.0
39702143@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229900.0,0.0,0.0
39723561@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151140.0,0.0,0.0
39768741@n,0.0,0.0,0.0,0.0,0.0,0.0,104760.0,0.0,0.0,42700.0
39782363@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121290.0
39834799@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322110.0,264210.0,154990.0
39927290@n,0.0,0.0,0.0,0.0,0.0,0.0,117670.0,0.0,0.0,0.0
39950749@n,0.0,0.0,0.0,0.0,122000.0,218020.0,0.0,0.0,0.0,0.0
39995955@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125630.0,0.0
4002134@n,0.0,0.0,0.0,0.0,0.0,70000.0,0.0,78870.0,0.0,0.0
4003105@n,0.0,0.0,0.0,0.0,0.0,494555.0,0.0,0.0,0.0,0.0
40041510@n,0.0,0.0,0.0,0.0,0.0,155120.0,258790.0,0.0,0.0,0.0
40171934@n,20400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40302026@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123800.0
40562313@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37380.0
40588813@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236610.0,0.0
40603675@n,0.0,0.0,0.0,0.0,0.0,123940.0,185910.0,58410.0,0.0,0.0
40648393@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76400.0,61900.0,0.0
40719252@n,0.0,0.0,0.0,0.0,284900.0,768040.0,403900.0,815930.0,584660.0,387730.0
40764722@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483410.0,0.0
40794022@n,0.0,0.0,0.0,0.0,0.0,288400.0,0.0,0.0,0.0,0.0
40800836@n,0.0,0.0,0.0,0.0,0.0,0.0,60540.0,0.0,0.0,0.0
40847704@n,0.0,0.0,0.0,0.0,0.0,107700.0,0.0,0.0,0.0,0.0
40914620@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63070.0
40950692@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223520.0,298060.0,331400.0
41019075@n,0.0,0.0,0.0,0.0,0.0,0.0,254440.0,259050.0,197890.0,247040.0
41039885@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77220.0,0.0,0.0
41080646@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390140.0
41201175@n,0.0,0.0,0.0,0.0,0.0,225700.0,0.0,0.0,0.0,0.0
41283655@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,12750.0
41341740@n,0.0,0.0,0.0,0.0,0.0,0.0,28480.0,0.0,0.0,0.0
41462566@n,0.0,0.0,0.0,0.0,0.0,0.0,73850.0,0.0,0.0,0.0
41484162@n,0.0,0.0,0.0,0.0,0.0,0.0,131200.0,0.0,0.0,0.0
41484517@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,21000.0
41686987@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33120.0,0.0
41869019@n,0.0,0.0,0.0,0.0,0.0,0.0,715180.0,0.0,0.0,0.0
41886130@n,0.0,0.0,0.0,0.0,0.0,0.0,144220.0,0.0,0.0,0.0
41896913@n,0.0,0.0,0.0,0.0,0.0,0.0,260610.0,0.0,0.0,0.0
4193960@n,0.0,0.0,0.0,0.0,0.0,335160.0,0.0,0.0,0.0,0.0
41970519@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179640.0
42078672@n,0.0,0.0,0.0,0.0,0.0,0.0,235620.0,0.0,0.0,0.0
42104878@n,0.0,108000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42109135@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61900.0
42110592@n,0.0,0.0,0.0,0.0,0.0,108000.0,923750.0,884400.0,2397400.0,1712970.0
42299099@n,0.0,0.0,0.0,0.0,105600.0,245020.0,0.0,0.0,49700.0,0.0
4231640088@g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764280.0,0.0,0.0
42406456@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562120.0
42560441@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87120.0,0.0,0.0
42605452@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149200.0
42834715@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91130.0,0.0
42978590@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60900.0
43056905@n,0.0,0.0,0.0,0.0,0.0,121080.0,0.0,0.0,0.0,0.0
43083231@n,0.0,0.0,0.0,0.0,0.0,68900.0,61970.0,0.0,0.0,0.0
43329246@n,0.0,0.0,0.0,0.0,0.0,0.0,25200.0,0.0,0.0,0.0
43372228@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120800.0
43395112@n,0.0,0.0,0.0,0.0,0.0,0.0,434280.0,711420.0,521060.0,310840.0
4346273@n,0.0,0.0,0.0,0.0,140800.0,0.0,0.0,0.0,0.0,0.0
43529410@n,80160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43899750@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61900.0,0.0
44064303@n,0.0,0.0,0.0,14600.0,0.0,0.0,0.0,0.0,0.0,0.0
44092007@n,0.0,0.0,0.0,0.0,0.0,60540.0,0.0,0.0,0.0,0.0
44279617@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76710.0,0.0
4436463@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54120.0,0.0,0.0
44431031@n,0.0,77400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44435012@n,0.0,0.0,0.0,0.0,0.0,75390.0,0.0,0.0,0.0,0.0
44519760@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57850.0,115700.0
44596724@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408390.0,220520.0,0.0
44668767@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44260.0,0.0
44690382@n,0.0,0.0,0.0,0.0,0.0,220070.0,0.0,0.0,0.0,0.0
44754863@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155680.0
44907709@n,0.0,0.0,0.0,0.0,87000.0,0.0,0.0,0.0,0.0,0.0
45068058@n,0.0,0.0,0.0,0.0,0.0,558500.0,468320.0,173580.0,0.0,0.0
45068615@n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216150.0,318500.0,0.0
450740447@k,0.0,61470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
